show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,month_name_added,age_of_show,duration_value,movie_duration_min,tv_seasons
s6431,tv_show,castle_of_stars,,"chaiyapol_pupart,_jintanutda_lummakanon,_worrawech_danuwong,_ornjira_lamwilai,_yong_armchair,_keerati_mahapreukpong,_akarat_nimitchai,_kornpassorn_duaysianklao,_nattapong_chartpong",,2018-09-07,2015,tv-ma,1_season,"international_tv_shows,_romantic_tv_shows,_tv_comedies","as_four_couples_with_different_lifestyles_go_through_the_ebbs_and_flows_of_joy_and_sorrow,_each_must_learn_how_to_live_a_good_life.",2018.0,9.0,september,3.0,1.0,,1.0
s6432,movie,cat_on_a_hot_tin_roof,richard_brooks,"elizabeth_taylor,_paul_newman,_burl_ives,_jack_carson,_judith_anderson,_madeleine_sherwood,_larry_gates,_vaughn_taylor",united_states,2019-11-01,1958,nr,108_min,"classic_movies,_dramas","members_of_a_southern_clan_scramble_to_curry_favor_with_a_dying,_wealthy_patriarch_in_this_adaptation_of_tennessee_williams's_sizzling_stage_drama.",2019.0,11.0,november,61.0,108.0,108.0,
s6433,movie,catching_the_sun,shalini_kantayya,,"china,_germany,_india,_united_states",2016-04-22,2015,tv-14,74_min,documentaries,this_documentary_explores_the_worldwide_economics_of_the_burgeoning_solar_energy_industry_and_its_impact_on_hopeful_job_seekers_in_the_united_states.,2016.0,4.0,april,1.0,74.0,74.0,
s6434,movie,cats_&_dogs:_the_revenge_of_kitty_galore,brad_peyton,"james_marsden,_nick_nolte,_christina_applegate,_katt_williams,_bette_midler,_neil_patrick_harris,_sean_hayes,_wallace_shawn,_roger_moore,_joe_pantoliano,_michael_clarke_duncan,_chris_o'donnell,_jack_mcbrayer,_kiernan_shipka","united_states,_australia",2019-02-01,2010,pg,82_min,"children_&_family_movies,_comedies",cats_and_dogs_must_set_aside_their_differences_and_merge_animal_instincts_when_kitty_galore_decides_to_claw_her_way_to_global_domination.,2019.0,2.0,february,9.0,82.0,82.0,
s6435,movie,catwalk:_tales_from_the_cat_show_circuit,"aaron_hancox,_michael_mcnamara",,canada,2019-01-07,2018,tv-pg,75_min,"documentaries,_international_movies","this_fun,_charming_documentary_follows_the_exploits_of_some_very_feline-friendly_folks_as_they_strive_to_get_their_kitties_crowned_canada’s_top_cat.",2019.0,1.0,january,1.0,75.0,75.0,
s6436,movie,cave,henrik_martin_dahlsbakken,"heidi_toini,_benjamin_helstad,_mads_sjogard_pettersen,_ingar_helge_gimle",norway,2017-06-15,2016,tv-ma,77_min,"action_&_adventure,_international_movies,_thrillers","torn_between_old_camaraderie_and_recent_tensions,_three_ex-soldiers_reunite_to_explore_a_deadly_cave_but_soon_discover_terror_beyond_all_expectations.",2017.0,6.0,june,1.0,77.0,77.0,
s6437,movie,celluloid_man,shivendra_singh_dungarpur,p.k._nair,india,2017-04-01,2012,tv-pg,156_min,"documentaries,_international_movies","this_documentary_chronicles_the_philosophy_and_life's_work_of_archivist_p.k._nair,_who_made_a_mission_of_preserving_indian_cinema’s_rich_history.",2017.0,4.0,april,5.0,156.0,156.0,
s6438,movie,center_stage,nicholas_hytner,"amanda_schull,_zoe_saldana,_susan_may_pratt,_peter_gallagher,_donna_murphy,_debra_monk,_ethan_stiefel,_sascha_radetsky,_julie_kent,_ilia_kulik",united_states,2020-01-01,2000,pg-13,116_min,dramas,"vying_for_a_spot_in_the_american_ballet_company,_12_dance_students_are_ready_to_push_their_bodies_and_minds_to_the_limit_to_realize_their_dreams.",2020.0,1.0,january,20.0,116.0,116.0,
s6439,movie,chaar sahibzaade,harry_baweja,om_puri,india,2018-11-01,2014,tv-pg,126_min,"dramas,_faith_&_spirituality,_international_movies","with_a_horde_of_enemy_invaders_bearing_down,_four_sons_of_an_illustrious_sikh_guru_lead_a_tiny_but_valiant_army_into_a_desperate_fight_for_freedom.",2018.0,11.0,november,4.0,126.0,126.0,
s6440,movie,chal_dhar_pakad,aatmaram_dharne,nagesh_bhonsle,india,2018-03-15,2010,tv-14,129_min,"comedies,_dramas,_international_movies","after_her_fat-shaming_husband_brings_home_a_new_lover,_a_wife_in_maharashtra_recruits_a_group_of_women_to_challenge_him_in_a_kabaddi_match.",2018.0,3.0,march,8.0,129.0,129.0,
s6441,movie,chal_mere_bhai,david_dhawan,"sanjay_dutt,_salman_khan,_karisma_kapoor,_dalip_tahil,_sushma_seth,_shakti_kapoor,_nagma,_sonali_bendre,_twinkle_khanna,_ravi_baswani",india,2019-12-31,2000,tv-14,132_min,"comedies,_international_movies,_romantic_movies","when_a_secretary_saves_her_tycoon_boss's_life,_his_family_hears_wedding_bells._problem_is,_she's_already_in_love_–_with_his_younger_brother.",2019.0,12.0,december,19.0,132.0,132.0,
s6442,movie,chalay_thay_saath,umer_adil,"syra_shehroz,_kent_s._leung,_osama_tahir,_mansha_pasha,_zhalay_sharhadi,_faris_khalid,_behroze_sabzwari,_shamim_hilaly",pakistan,2018-05-15,2017,tv-14,118_min,"comedies,_dramas,_international_movies",beautiful_and_adventurous_doctor_resham_meets_a_handsome_chinese_backpacker_named_adam_while_traveling_with_friends_on_a_journey_of_self-discovery.,2018.0,5.0,may,1.0,118.0,118.0,
s6443,movie,chandani:_the_daughter_of_the_elephant_whisperer,arne_birkenstock,k.g._chandani_renuka_ratnayake,"germany,_sri_lanka",2017-03-01,2010,tv-g,87_min,"documentaries,_international_movies",a_girl_who_wants_to_be_an_elephant_driver_like_her_father_is_given_the_chance_to_raise_a_calf_and_becomes_even_more_determined_when_it's_taken_away.,2017.0,3.0,march,7.0,87.0,87.0,
s6444,movie,change_in_the_air,dianne_dreyer,"mary_beth_hurt,_rachel_brosnahan,_aidan_quinn,_olympia_dukakis,_m._emmet_walsh,_peter_gerety,_macy_gray,_satya_bhabha",united_states,2020-03-01,2018,pg,95_min,dramas,"when_a_secretive_woman_breezes_into_a_quiet_town,_her_subdued_neighbors_get_swept_up_in_curiosity_over_her_ethereal_presence.",2020.0,3.0,march,2.0,95.0,95.0,
s6445,movie,chaotic_love_poems,garin_nugroho,"chicco_jerikho,_pevita_pearce",indonesia,2019-01-05,2016,tv-14,86_min,"dramas,_international_movies,_romantic_movies","spanning_the_1970s,_‘80s_and_‘90s,_this_lyrical_love_story_of_two_childhood_neighbors_plays_out_amidst_a_rapidly_evolving_indonesia.",2019.0,1.0,january,3.0,86.0,86.0,
s6446,movie,chappaquiddick,john_curran,"jason_clarke,_kate_mara,_ed_helms,_bruce_dern,_jim_gaffigan,_olivia_thirlby,_clancy_brown,_taylor_nichols,_john_fiore","united_states,_sweden",2018-10-01,2017,pg-13,106_min,dramas,senator_ted_kennedy_watches_his_future_unravel_in_the_wake_of_an_infamous_car_crash_as_family_and_allies_vie_to_protect_his_reputation.,2018.0,10.0,october,1.0,106.0,106.0,
s6447,movie,charlie_and_the_chocolate_factory,tim_burton,"johnny_depp,_freddie_highmore,_david_kelly,_helena_bonham_carter,_noah_taylor,_missi_pyle,_james_fox,_deep_roy,_christopher_lee,_adam_godley,_annasophia_robb,_julia_winter,_jordan_fry,_philip_wiegratz","united_kingdom,_united_states",2020-01-01,2005,pg,115_min,"children_&_family_movies,_comedies",the_eccentric_willy_wonka_opens_the_doors_of_his_candy_factory_to_five_lucky_kids_who_learn_the_secrets_behind_his_amazing_confections.,2020.0,1.0,january,15.0,115.0,115.0,
s6448,movie,charlie's_angels:_full_throttle,mcg,"cameron_diaz,_drew_barrymore,_lucy_liu,_bernie_mac,_crispin_glover,_justin_theroux,_robert_patrick,_demi_moore,_rodrigo_santoro,_shia_labeouf,_matt_leblanc,_luke_wilson,_john_cleese",united_states,2019-10-01,2003,pg-13,106_min,"action_&_adventure,_comedies","in_this_reboot_of_the_tv_classic,_the_angels_are_tasked_with_finding_lost_rings_encoded_with_the_personal_information_of_people_in_witness_protection.",2019.0,10.0,october,16.0,106.0,106.0,
s6449,movie,charlotte's_web,"charles_a._nichols,_iwao_takamoto","debbie_reynolds,_charles_nelson_reilly,_paul_lynde,_henry_gibson,_rex_allen,_danny_bonaduce,_pamelyn_ferdin,_don_messick,_agnes_moorehead,_martha_scott,_john_stephenson,_herb_vigran,_dave_madden",united_states,2019-11-23,1973,g,94_min,"children_&_family_movies,_classic_movies","follow_the_adventures_of_wilbur_the_pig,_templeton_the_rat_and_charlotte_the_spider_in_this_animated_musical_version_of_e.b._white's_timeless_story.",2019.0,11.0,november,46.0,94.0,94.0,
s6450,movie,chashme_buddoor,david_dhawan,"ali_zafar,_siddharth,_divyendu_sharma,_tapsee_pannu,_rishi_kapoor,_anupam_kher,_bharati_achrekar,_varun_dhawan,_lillete_dubey,_ayaz_khan,_ashish_verma",india,2017-05-01,2013,tv-pg,121_min,"comedies,_international_movies,_music_&_musicals","when_pretty_new_neighbor_seema_falls_for_their_shy_roommate_sid,_jealous_womanizers_omi_and_jai_plot_to_break_up_the_new_lovebirds.",2017.0,5.0,may,4.0,121.0,121.0,
s6451,movie,chasing_amy,kevin_smith,"ben_affleck,_joey_lauren_adams,_jason_lee,_dwight_ewell,_jason_mewes,_kevin_smith",united_states,2020-01-01,1997,r,113_min,"comedies,_cult_movies,_dramas","comic_book_artist_holden_meets_the_perfect_woman,_only_to_learn_that_she's_a_lesbian._but_that_doesn't_stop_him_from_falling_in_love_with_her.",2020.0,1.0,january,23.0,113.0,113.0,
s6452,tv_show,chasing_monsters,,cyril_chauquet,canada,,2016,tv-pg,2_seasons,"docuseries,_reality_tv,_science_&_nature_tv",adventurer_cyril_chauquet_seeks_out_the_most_colossal_and_dangerous_underwater_creatures_around_the_world_in_this_adrenaline-packed_series.,,,,,2.0,,2.0
s6453,movie,chasing_the_dragon,"wong_jing,_jason_kwan","donnie_yen,_andy_lau,_philip_keung,_kent_cheng,_wilfred_lau,_ken_tong,_yu_kang","hong_kong,_china",2018-04-19,2017,tv-ma,129_min,"action_&_adventure,_dramas,_international_movies","in_corrupt,_british-colonized_hong_kong,_a_mainland_chinese_immigrant_rises_to_the_top_of_the_city's_drug_underworld_with_the_help_of_a_notorious_cop.",2018.0,4.0,april,1.0,129.0,129.0,
s6454,movie,chasing_trane,john_scheinfeld,"denzel_washington,_bill_clinton,_ravi_coltrane,_common,_benny_golson,_jimmy_heath,_wynton_marsalis,_sonny_rollins,_carlos_santana,_cornel_west",united_states,2017-11-13,2016,tv-pg,99_min,"documentaries,_music_&_musicals","featuring_interviews,_insights_and_archival_footage,_this_documentary_aims_to_reveal_how_historical_events_shaped_the_music_of_john_coltrane.",2017.0,11.0,november,1.0,99.0,99.0,
s6455,movie,chauthi_koot,gurvinder_singh,"suvinder_vikky,_rajbir_kaur,_gurpreet_kaur_bhangu,_taranjit_singh,_harleen_kaur,_kanwaljeet_singh,_harnek_aulakh,_tejpal_singh,_gulshan_saggi","india,_france",2017-02-01,2015,tv-14,116_min,"dramas,_independent_movies,_international_movies",related_tales_of_a_family_seeking_refuge_and_two_men_on_a_train_to_amritsar_evoke_the_dreadful_unease_surrounding_hindu-sikh_tensions_in_1980s_punjab.,2017.0,2.0,february,2.0,116.0,116.0,
s6456,tv_show,cheapest_weddings,,melanie_vallejo,australia,2017-12-01,2016,tv-14,1_season,"international_tv_shows,_reality_tv",couples_on_a_tiny_budget_try_to_ensure_that_the_day_of_their_wedding_turns_out_to_be_the_magical_experience_they_always_dreamed_it_would_be.,2017.0,12.0,december,1.0,1.0,,1.0
s6457,tv_show,cheers,,"ted_danson,_rhea_perlman,_george_wendt,_john_ratzenberger,_shelley_long,_kirstie_alley,_woody_harrelson,_kelsey_grammer,_nicholas_colasanto",united_states,,1992,tv-pg,11_seasons,"classic_&_cult_tv,_tv_comedies","sam_malone,_an_ex-baseball_player_turned_bar_owner,_operates_a_saloon_that's_always_filled_with_quirky_customers_and_even_more_eccentric_staff.",,,,,11.0,,11.0
s6458,tv_show,chef_&_my_fridge,,"seong-joo_kim​,_jung-hwan_ahn",south_korea,,2017,tv-pg,2_seasons,"international_tv_shows,_korean_tv_shows,_reality_tv",the_best_chefs_of_korea_go_head-to-head_to_create_impromptu_dishes_that_feature_ingredients_found_inside_the_guest_stars'_very_own_refrigerators.,,,,,2.0,,2.0
s6459,movie,chernobyl_diaries,bradley_parker,"ingrid_bolsø_berdal,_dimitri_diatchenko,_olivia_taylor_dudley,_devin_kelley,_jesse_mccartney,_nathan_phillips,_jonathan_sadowski,_alex_feldman,_kristof_konrad,_pasha_d._lychnikoff",united_states,2018-08-01,2012,r,88_min,"horror_movies,_thrillers","a_group_of_kids_takes_an_illegal_tour_through_an_abandoned_city_near_chernobyl,_where_mysterious_humanoid_forms_begin_to_haunt_their_steps...",2018.0,8.0,august,6.0,88.0,88.0,
s6460,tv_show,chewin'_the_fat,,"ford_kiernan,_greg_hemphill,_karen_dunbar,_mark_cox,_paul_riley",united_kingdom,2016-10-01,1999,tv-14,1_season,"british_tv_shows,_tv_comedies","petty_criminals,_dodgy_decorators,_full-bore_glaswegians_and_oddball_documentary_presenters_converge_in_this_sketch_show_that_parodies_scottish_life.",2016.0,10.0,october,17.0,1.0,,1.0
s6461,tv_show,chewing_gum,,"michaela_coel,_john_macmillan,_robert_lonsdale,_danielle_walters,_kadiff_kirwan,_susan_wokoma,_shola_adewusi,_sarah_hoare,_abby_rakic-platt,_maggie_steed,_olisa_odele",united_kingdom,,2017,tv-ma,2_seasons,"british_tv_shows,_international_tv_shows,_romantic_tv_shows","the_virginal_tracey,_who_was_raised_in_a_strictly_religious_tower_hamlets_flat,_is_ready_to_realize_her_potential._and_the_first_step_is_having_sex.",,,,,2.0,,2.0
s6462,movie,chhota_bheem_aur_kaala_yodha,"sidheswar_shukla,_asit_mohapatra","julie_tejwani,_sabina_malik,_jigna_bharadhwaj,_rupa_bhimani,_lalit_agarwal,_rajesh_shukla,_disha,_rajesh_kawa,_raju",,2019-05-10,2018,tv-y7,63_min,movies,"finally_released_after_being_trapped_in_an_ancient_book_for_centuries,_a_wicked_warrior_sets_out_to_conquer_dholakpur_–_but_not_if_bheem_can_help_it!",2019.0,5.0,may,1.0,63.0,63.0,
s6463,movie,chhota_bheem_ka_romani_adventure,"asit_mohapatra,_shyamal_chaulia","julie_tejwani,_sabina_malik,_jigna_bharadhwaj,_rupa_bhimani,_lalit_agarwal,_rajesh_shukla,_disha,_rajesh_kawa,_raju",,2019-05-10,2018,tv-y7,62_min,children_&_family_movies,"bheem_and_king_indraverma_travel_to_rome_for_a_trading_venture,_but_when_the_king_of_a_neighboring_land_attacks,_can_bheem’s_wile_and_wit_save_the_day?",2019.0,5.0,may,1.0,62.0,62.0,
s6464,movie,chhota_bheem_ka_troll_se_takkar,"shyamal_chaulia,_asit_mohapatra","julie_tejwani,_sabina_malik,_jigna_bharadhwaj,_rupa_bhimani,_lalit_agarwal,_rajesh_shukla,_disha,_rajesh_kawa,_raju",,2019-05-10,2018,tv-y7,62_min,movies,trolls_kidnap_the_king's_daughters_and_overtake_the_kingdom_of_messina._can_bheem_track_them_down_and_bring_the_princesses_home?,2019.0,5.0,may,1.0,62.0,62.0,
s6465,movie,chhota_bheem_kungfu_dhamaka,"rajiv_chilaka,_binayak_das","sonal_kaushal,_rupa_bhimani,_jigna_bharadhwaj,_sabina_malik,_julie_tejwani,_rajesh_kava,_vaibhav_thakkar,_samriddhi_shuklaa,_aditya_raj_sharma,_vinod_kulkarni",india,2019-08-15,2019,tv-y7,112_min,children_&_family_movies,chhota_bheem_is_in_china_for_a_martial_arts_competition_but_his_real_challenge:_to_save_the_emperor’s_daughter_from_being_kidnapped_by_the_villain_zuhu!,2019.0,8.0,august,0.0,112.0,112.0,
s6466,movie,chicken_kokkachi,anuranjan_premji,"anuranjan_premji,_indrans,_dharmajan_bolgatty,_sudhi_koppa,_bijukuttan,_neha_rathanakaran,_prasanth",india,2018-07-01,2017,tv-14,113_min,"comedies,_international_movies","in_the_wake_of_his_sister's_marriage,_a_young_middle-class_man_leaves_his_village_and_learns_that_supporting_one's_self_is_easier_said_than_done.",2018.0,7.0,july,1.0,113.0,113.0,
s6467,movie,chicken_little,mark_dindal,"zach_braff,_joan_cusack,_patrick_stewart,_steve_zahn,_catherine_o'hara,_harry_shearer,_adam_west,_don_knotts,_amy_sedaris,_garry_marshall,_patrick_warburton,_fred_willard,_wallace_shawn",united_states,2016-03-16,2005,g,82_min,"children_&_family_movies,_comedies",no_one_believes_chicken_little_when_he_tries_to_warn_of_an_alien_invasion_–_so_it's_up_to_him_and_his_misfit_friends_to_save_the_world!,2016.0,3.0,march,11.0,82.0,82.0,
s6468,movie,chief_daddy,niyi_akinmolayan,"taiwo_obileye,_joke_silva,_falz_the_bahd_guy,_dakore_akande,_funke_akindele,_zainab_balogun,_shaffy_bello,_ini_edo,_linda_ihuoma-suleiman,_mawuli_gavor,_richard_mofe-damijo,_rachael_oniga,_nkem_owoh,_patience_ozokwor",nigeria,2019-03-15,2018,tv-ma,98_min,"comedies,_dramas,_international_movies","when_a_wealthy_patriarch_unexpectedly_drops_dead,_his_money-crazed_family,_friends_and_staff_scramble_for_his_billionaire_fortune.",2019.0,3.0,march,1.0,98.0,98.0,
s6469,movie,child's_play,tom_holland,"catherine_hicks,_alex_vincent,_brad_dourif,_chris_sarandon,_dinah_manoff,_tommy_swerdlow,_jack_colvin,_neil_giuntoli,_juan_ramírez,_alan_wilder",united_states,2019-12-31,1988,r,87_min,"cult_movies,_horror_movies","when_a_rash_of_murders_unfolds,_6-year-old_andy_knows_that_his_toy_doll_chucky_is_the_killer,_but_neither_his_mom_nor_the_cops_believe_him.",2019.0,12.0,december,31.0,87.0,87.0,
s6470,tv_show,chill_with_bob_ross,,bob_ross,,2016-12-01,1994,tv-g,1_season,tv_shows,iconic_artist_and_master_of_relaxation_bob_ross_demonstrates_the_process_of_creating_wintry_scenes_in_these_episodes_dedicated_to_the_season.,2016.0,12.0,december,22.0,1.0,,1.0
s6471,movie,china_salesman,tan_bing,"li_dong_xue,_mike_tyson,_steven_seagal,_janicke_askevold,_li_ai,_eriq_ebouaney,_clovis_fouin,_wang_zijian",china,2018-09-24,2017,tv-ma,111_min,"action_&_adventure,_international_movies",a_chinese_engineer_travels_to_a_war-torn_african_country_to_rebuild_its_telecommunications_but_instead_finds_massive_corruption_and_explosive_danger.,2018.0,9.0,september,1.0,111.0,111.0,
s6472,movie,chingo_bling:_they_can't_deport_us_all,luis_lopez,chingo_bling,,2017-06-01,2017,tv-ma,63_min,stand-up_comedy,"on_point_and_larger_than_life,_rapper_and_stand-up_comic_chingo_bling_gathers_his_funniest_friends_for_a_rambunctious_take_on_tex-mex_culture.",2017.0,6.0,june,0.0,63.0,63.0,
s6473,movie,chittagong,bedabrata_pain,"manoj_bajpayee,_barry_john,_delzad_hiwale,_vega_tamotia,_nawazuddin_siddiqui,_rajkummar_rao,_jaideep_ahlawat,_vijay_varma,_dibyendu_bhattacharya","united_states,_india,_bangladesh",2018-01-01,2012,nr,105_min,"dramas,_independent_movies,_international_movies","in_the_turbulent_1930s_of_british_colonial_india,_a_teenager_joins_a_ragtag_army_of_schoolboys_determined_to_overthrow_their_foreign_conquerors.",2018.0,1.0,january,6.0,105.0,105.0,
s6474,movie,chitty_chitty_bang_bang,ken_hughes,"dick_van_dyke,_sally_ann_howes,_lionel_jeffries,_gert_fröbe,_anna_quayle,_benny_hill,_james_robertson_justice,_robert_helpmann,_heather_ripley,_adrian_hall,_barbara_windsor,_davy_kaye,_alexander_doré,_bernard_spear,_stanley_unwin","united_kingdom,_united_states",2020-01-01,1968,g,146_min,"children_&_family_movies,_classic_movies,_comedies","quirky_inventor_caractacus_potts_and_his_family_travel_in_their_magical_flying_car_to_vulgaria,_a_kingdom_strangely_devoid_of_children.",2020.0,1.0,january,52.0,146.0,146.0,
s6475,movie,chloe,atom_egoyan,"julianne_moore,_liam_neeson,_amanda_seyfried,_max_thieriot,_r.h._thomson,_nina_dobrev,_laura_de_carteret,_mishu_vellani","united_states,_canada,_france",2020-01-01,2009,r,96_min,"independent_movies,_thrillers","suspecting_her_husband_of_infidelity,_catherine_hires_sexy_chloe_to_test_his_faithfulness._soon,_the_relationships_between_all_three_intensify.",2020.0,1.0,january,11.0,96.0,96.0,
s6476,movie,chris_brown:_welcome_to_my_life,andrew_sandler,chris_brown,united_states,2017-10-07,2017,tv-ma,80_min,"documentaries,_music_&_musicals","featuring_interviews,_concert_footage_and_behind-the-scenes_access,_this_documentary_delivers_fans_an_all-access_look_at_the_life_of_chris_brown.",2017.0,10.0,october,0.0,80.0,80.0,
s6477,movie,christian_mingle,corbin_bernsen,"lacey_chabert,_jonathan_patrick_moore,_saidah_arrika_ekulona,_stephen_tobolowsky,_john_o'hurley,_david_keith,_morgan_fairchild,_corbin_bernsen",united_states,2019-06-06,2014,pg,99_min,"comedies,_faith_&_spirituality,_romantic_movies",a_career_woman_who_has_everything_but_romance_finds_her_values_challenged_when_she_starts_dating_a_good_man_she_met_on_a_christian_matchmaking_site.,2019.0,6.0,june,5.0,99.0,99.0,
s6478,tv_show,christiane_amanpour:_sex_&_love_around_the_world,,,united_states,2018-09-30,2018,tv-ma,1_season,docuseries,"a_contextual,_acculturated_dive_into_how_adults_in_six,_big_global_cities_celebrate_love_and_accentuate_sex._cnn's_christiane_amanpour_reports.",2018.0,9.0,september,0.0,1.0,,1.0
s6479,movie,christmas_crush,marita_grabiak,"rachel_boston,_jonathan_bennett,_jon_prescott,_sunny_mabrey,_julia_voth,_elizabeth_lauren_hoffman,_eileen_april_boylan,_josh_crotty","canada,_united_states",2019-11-04,2012,tv-pg,87_min,"comedies,_romantic_movies",twentysomething_georgia_pines_for_her_old_boyfriend_and_is_thrilled_to_have_a_second_chance_at_love_when_she_attends_their_high_school_reunion.,2019.0,11.0,november,7.0,87.0,87.0,
s6480,movie,christmas_in_the_smokies,gary_wheeler,"sarah_lancaster,_barry_corbin,_alan_powell,_jill_wagner,_danny_vinson,_gregory_alan_williams,_rebecca_koon,_brett_rice",united_states,2019-03-01,2015,tv-g,88_min,"children_&_family_movies,_dramas,_romantic_movies","in_the_smoky_mountains,_an_ambitious_woman_works_to_save_her_family's_historic_berry_farm_as_her_ex,_a_country_music_star,_returns_to_town.",2019.0,3.0,march,4.0,88.0,88.0,
